AccessionID,Organism_Name,Species,Genotype,Isolate,Length,Nuc_Completeness,Geo,Country,Host,Tissue_Specimen_Source,Submitters,Collection_Date,Release,Molecule_type
HM567880.1,Influenza A virus (A/England/424/2009(H1N1)),Alphainfluenzavirus influenzae,H1N1,,1744,partial,"United Kingdom: England, Southampton",United Kingdom,Homo sapiens,,"Baillie,G.J., Galiano,M., Agapow,P.M., Myers,R., Chiam,R., Gall,A., Palser,A.L., Watson,S.J., Hedge,J., Underwood,A., Platt,S., McLean,E., Pebody,R.G., Rambaut,A., Green,J., Daniels,R., Pybus,O.G., Kellam,P., Zambon,M., Palser,A., Watson,S., Lennard,N., Moule,S., Ormond,D., Quail,M., Agapow,P.-M., Pybus,O.",4/6/2009,30/6/2011,ssRNA(-)
HM567888.1,Influenza A virus (A/England/429/2009(H1N1)),Alphainfluenzavirus influenzae,H1N1,,1744,partial,"United Kingdom: England, Birmingham",United Kingdom,Homo sapiens,,"Baillie,G.J., Galiano,M., Agapow,P.M., Myers,R., Chiam,R., Gall,A., Palser,A.L., Watson,S.J., Hedge,J., Underwood,A., Platt,S., McLean,E., Pebody,R.G., Rambaut,A., Green,J., Daniels,R., Pybus,O.G., Kellam,P., Zambon,M., Palser,A., Watson,S., Lennard,N., Moule,S., Ormond,D., Quail,M., Agapow,P.-M., Pybus,O.",8/6/2009,30/6/2011,ssRNA(-)
HM567896.1,Influenza A virus (A/England/432/2009(H1N1)),Alphainfluenzavirus influenzae,H1N1,,1744,partial,"United Kingdom: England, Southampton",United Kingdom,Homo sapiens,,"Baillie,G.J., Galiano,M., Agapow,P.M., Myers,R., Chiam,R., Gall,A., Palser,A.L., Watson,S.J., Hedge,J., Underwood,A., Platt,S., McLean,E., Pebody,R.G., Rambaut,A., Green,J., Daniels,R., Pybus,O.G., Kellam,P., Zambon,M., Palser,A., Watson,S., Lennard,N., Moule,S., Ormond,D., Quail,M., Agapow,P.-M., Pybus,O.",5/6/2009,30/6/2011,ssRNA(-)
HM567904.1,Influenza A virus (A/England/435/2009(H1N1)),Alphainfluenzavirus influenzae,H1N1,,1740,partial,"United Kingdom: England, Southampton",United Kingdom,Homo sapiens,,"Baillie,G.J., Galiano,M., Agapow,P.M., Myers,R., Chiam,R., Gall,A., Palser,A.L., Watson,S.J., Hedge,J., Underwood,A., Platt,S., McLean,E., Pebody,R.G., Rambaut,A., Green,J., Daniels,R., Pybus,O.G., Kellam,P., Zambon,M., Palser,A., Watson,S., Lennard,N., Moule,S., Ormond,D., Quail,M., Agapow,P.-M., Pybus,O.",6/6/2009,30/6/2011,ssRNA(-)
HM567912.1,Influenza A virus (A/England/436/2009(H1N1)),Alphainfluenzavirus influenzae,H1N1,,1744,partial,"United Kingdom: England, Southampton",United Kingdom,Homo sapiens,,"Baillie,G.J., Galiano,M., Agapow,P.M., Myers,R., Chiam,R., Gall,A., Palser,A.L., Watson,S.J., Hedge,J., Underwood,A., Platt,S., McLean,E., Pebody,R.G., Rambaut,A., Green,J., Daniels,R., Pybus,O.G., Kellam,P., Zambon,M., Palser,A., Watson,S., Lennard,N., Moule,S., Ormond,D., Quail,M., Agapow,P.-M., Pybus,O.",5/6/2009,30/6/2011,ssRNA(-)
HM567920.1,Influenza A virus (A/England/443/2009(H1N1)),Alphainfluenzavirus influenzae,H1N1,,1744,partial,"United Kingdom: England, Leicester",United Kingdom,Homo sapiens,,"Baillie,G.J., Galiano,M., Agapow,P.M., Myers,R., Chiam,R., Gall,A., Palser,A.L., Watson,S.J., Hedge,J., Underwood,A., Platt,S., McLean,E., Pebody,R.G., Rambaut,A., Green,J., Daniels,R., Pybus,O.G., Kellam,P., Zambon,M., Palser,A., Watson,S., Lennard,N., Moule,S., Ormond,D., Quail,M., Agapow,P.-M., Pybus,O.",5/6/2009,30/6/2011,ssRNA(-)
HM567928.1,Influenza A virus (A/England/446/2009(H1N1)),Alphainfluenzavirus influenzae,H1N1,,1744,partial,"United Kingdom: England, Cambridge",United Kingdom,Homo sapiens,,"Baillie,G.J., Galiano,M., Agapow,P.M., Myers,R., Chiam,R., Gall,A., Palser,A.L., Watson,S.J., Hedge,J., Underwood,A., Platt,S., McLean,E., Pebody,R.G., Rambaut,A., Green,J., Daniels,R., Pybus,O.G., Kellam,P., Zambon,M., Palser,A., Watson,S., Lennard,N., Moule,S., Ormond,D., Quail,M., Agapow,P.-M., Pybus,O.",9/6/2009,30/6/2011,ssRNA(-)
HM567936.1,Influenza A virus (A/England/450/2009(H1N1)),Alphainfluenzavirus influenzae,H1N1,,1744,partial,"United Kingdom: England, Birmingham",United Kingdom,Homo sapiens,,"Baillie,G.J., Galiano,M., Agapow,P.M., Myers,R., Chiam,R., Gall,A., Palser,A.L., Watson,S.J., Hedge,J., Underwood,A., Platt,S., McLean,E., Pebody,R.G., Rambaut,A., Green,J., Daniels,R., Pybus,O.G., Kellam,P., Zambon,M., Palser,A., Watson,S., Lennard,N., Moule,S., Ormond,D., Quail,M., Agapow,P.-M., Pybus,O.",7/6/2009,30/6/2011,ssRNA(-)
HM567944.1,Influenza A virus (A/England/451/2009(H1N1)),Alphainfluenzavirus influenzae,H1N1,,1731,partial,"United Kingdom: England, Birmingham",United Kingdom,Homo sapiens,,"Baillie,G.J., Galiano,M., Agapow,P.M., Myers,R., Chiam,R., Gall,A., Palser,A.L., Watson,S.J., Hedge,J., Underwood,A., Platt,S., McLean,E., Pebody,R.G., Rambaut,A., Green,J., Daniels,R., Pybus,O.G., Kellam,P., Zambon,M., Palser,A., Watson,S., Lennard,N., Moule,S., Ormond,D., Quail,M., Agapow,P.-M., Pybus,O.",7/6/2009,30/6/2011,ssRNA(-)
HM567952.1,Influenza A virus (A/England/857/2009(H1N1)),Alphainfluenzavirus influenzae,H1N1,,1752,partial,"United Kingdom: England, Stamford",United Kingdom,Homo sapiens,,"Baillie,G.J., Galiano,M., Agapow,P.M., Myers,R., Chiam,R., Gall,A., Palser,A.L., Watson,S.J., Hedge,J., Underwood,A., Platt,S., McLean,E., Pebody,R.G., Rambaut,A., Green,J., Daniels,R., Pybus,O.G., Kellam,P., Zambon,M., Palser,A., Watson,S., Lennard,N., Moule,S., Ormond,D., Quail,M., Agapow,P.-M., Pybus,O.",25/11/2009,30/6/2011,ssRNA(-)
HM567960.1,Influenza A virus (A/England/865/2009(H1N1)),Alphainfluenzavirus influenzae,H1N1,,1754,partial,"United Kingdom: England, Bristol",United Kingdom,Homo sapiens,,"Baillie,G.J., Galiano,M., Agapow,P.M., Myers,R., Chiam,R., Gall,A., Palser,A.L., Watson,S.J., Hedge,J., Underwood,A., Platt,S., McLean,E., Pebody,R.G., Rambaut,A., Green,J., Daniels,R., Pybus,O.G., Kellam,P., Zambon,M., Palser,A., Watson,S., Lennard,N., Moule,S., Ormond,D., Quail,M., Agapow,P.-M., Pybus,O.",23/11/2009,30/6/2011,ssRNA(-)
HM567968.1,Influenza A virus (A/England/876/2009(H1N1)),Alphainfluenzavirus influenzae,H1N1,,1752,partial,"United Kingdom: England, London",United Kingdom,Homo sapiens,,"Baillie,G.J., Galiano,M., Agapow,P.M., Myers,R., Chiam,R., Gall,A., Palser,A.L., Watson,S.J., Hedge,J., Underwood,A., Platt,S., McLean,E., Pebody,R.G., Rambaut,A., Green,J., Daniels,R., Pybus,O.G., Kellam,P., Zambon,M., Palser,A., Watson,S., Lennard,N., Moule,S., Ormond,D., Quail,M., Agapow,P.-M., Pybus,O.",20/11/2009,30/6/2011,ssRNA(-)
HM567976.1,Influenza A virus (A/England/1111/2009(H1N1)),Alphainfluenzavirus influenzae,H1N1,,1752,partial,"United Kingdom: England, Windsor",United Kingdom,Homo sapiens,,"Baillie,G.J., Galiano,M., Agapow,P.M., Myers,R., Chiam,R., Gall,A., Palser,A.L., Watson,S.J., Hedge,J., Underwood,A., Platt,S., McLean,E., Pebody,R.G., Rambaut,A., Green,J., Daniels,R., Pybus,O.G., Kellam,P., Zambon,M., Palser,A., Watson,S., Lennard,N., Moule,S., Ormond,D., Quail,M., Agapow,P.-M., Pybus,O.",21/10/2009,30/6/2011,ssRNA(-)
HM567984.1,Influenza A virus (A/England/869/2009(H1N1)),Alphainfluenzavirus influenzae,H1N1,,1752,partial,"United Kingdom: England, Wantage",United Kingdom,Homo sapiens,,"Baillie,G.J., Galiano,M., Agapow,P.M., Myers,R., Chiam,R., Gall,A., Palser,A.L., Watson,S.J., Hedge,J., Underwood,A., Platt,S., McLean,E., Pebody,R.G., Rambaut,A., Green,J., Daniels,R., Pybus,O.G., Kellam,P., Zambon,M., Palser,A., Watson,S., Lennard,N., Moule,S., Ormond,D., Quail,M., Agapow,P.-M., Pybus,O.",18/11/2009,30/6/2011,ssRNA(-)
HM567992.1,Influenza A virus (A/England/859/2009(H1N1)),Alphainfluenzavirus influenzae,H1N1,,1752,partial,"United Kingdom: England, Stamford",United Kingdom,Homo sapiens,,"Baillie,G.J., Galiano,M., Agapow,P.M., Myers,R., Chiam,R., Gall,A., Palser,A.L., Watson,S.J., Hedge,J., Underwood,A., Platt,S., McLean,E., Pebody,R.G., Rambaut,A., Green,J., Daniels,R., Pybus,O.G., Kellam,P., Zambon,M., Palser,A., Watson,S., Lennard,N., Moule,S., Ormond,D., Quail,M., Agapow,P.-M., Pybus,O.",25/11/2009,30/6/2011,ssRNA(-)
HM568000.1,Influenza A virus (A/England/900/2009(H1N1)),Alphainfluenzavirus influenzae,H1N1,,1752,partial,"United Kingdom: England, Steyning",United Kingdom,Homo sapiens,,"Baillie,G.J., Galiano,M., Agapow,P.M., Myers,R., Chiam,R., Gall,A., Palser,A.L., Watson,S.J., Hedge,J., Underwood,A., Platt,S., McLean,E., Pebody,R.G., Rambaut,A., Green,J., Daniels,R., Pybus,O.G., Kellam,P., Zambon,M., Palser,A., Watson,S., Lennard,N., Moule,S., Ormond,D., Quail,M., Agapow,P.-M., Pybus,O.",24/11/2009,30/6/2011,ssRNA(-)
HM568008.1,Influenza A virus (A/England/854/2009(H1N1)),Alphainfluenzavirus influenzae,H1N1,,1752,partial,"United Kingdom: England, Gloucester",United Kingdom,Homo sapiens,,"Baillie,G.J., Galiano,M., Agapow,P.M., Myers,R., Chiam,R., Gall,A., Palser,A.L., Watson,S.J., Hedge,J., Underwood,A., Platt,S., McLean,E., Pebody,R.G., Rambaut,A., Green,J., Daniels,R., Pybus,O.G., Kellam,P., Zambon,M., Palser,A., Watson,S., Lennard,N., Moule,S., Ormond,D., Quail,M., Agapow,P.-M., Pybus,O.",23/11/2009,30/6/2011,ssRNA(-)
HM568016.1,Influenza A virus (A/England/872/2009(H1N1)),Alphainfluenzavirus influenzae,H1N1,,1752,partial,"United Kingdom: England, Peterborough",United Kingdom,Homo sapiens,,"Baillie,G.J., Galiano,M., Agapow,P.M., Myers,R., Chiam,R., Gall,A., Palser,A.L., Watson,S.J., Hedge,J., Underwood,A., Platt,S., McLean,E., Pebody,R.G., Rambaut,A., Green,J., Daniels,R., Pybus,O.G., Kellam,P., Zambon,M., Palser,A., Watson,S., Lennard,N., Moule,S., Ormond,D., Quail,M., Agapow,P.-M., Pybus,O.",20/11/2009,30/6/2011,ssRNA(-)
HM568024.1,Influenza A virus (A/England/862/2009(H1N1)),Alphainfluenzavirus influenzae,H1N1,,1752,partial,"United Kingdom: England, London",United Kingdom,Homo sapiens,,"Baillie,G.J., Galiano,M., Agapow,P.M., Myers,R., Chiam,R., Gall,A., Palser,A.L., Watson,S.J., Hedge,J., Underwood,A., Platt,S., McLean,E., Pebody,R.G., Rambaut,A., Green,J., Daniels,R., Pybus,O.G., Kellam,P., Zambon,M., Palser,A., Watson,S., Lennard,N., Moule,S., Ormond,D., Quail,M., Agapow,P.-M., Pybus,O.",23/11/2009,30/6/2011,ssRNA(-)
HM568032.1,Influenza A virus (A/England/902/2009(H1N1)),Alphainfluenzavirus influenzae,H1N1,,1752,partial,"United Kingdom: England, Nottingham",United Kingdom,Homo sapiens,,"Baillie,G.J., Galiano,M., Agapow,P.M., Myers,R., Chiam,R., Gall,A., Palser,A.L., Watson,S.J., Hedge,J., Underwood,A., Platt,S., McLean,E., Pebody,R.G., Rambaut,A., Green,J., Daniels,R., Pybus,O.G., Kellam,P., Zambon,M., Palser,A., Watson,S., Lennard,N., Moule,S., Ormond,D., Quail,M., Agapow,P.-M., Pybus,O.",20/11/2009,30/6/2011,ssRNA(-)
HM568040.1,Influenza A virus (A/England/898/2009(H1N1)),Alphainfluenzavirus influenzae,H1N1,,1752,partial,"United Kingdom: England, Peterborough",United Kingdom,Homo sapiens,,"Baillie,G.J., Galiano,M., Agapow,P.M., Myers,R., Chiam,R., Gall,A., Palser,A.L., Watson,S.J., Hedge,J., Underwood,A., Platt,S., McLean,E., Pebody,R.G., Rambaut,A., Green,J., Daniels,R., Pybus,O.G., Kellam,P., Zambon,M., Palser,A., Watson,S., Lennard,N., Moule,S., Ormond,D., Quail,M., Agapow,P.-M., Pybus,O.",25/11/2009,30/6/2011,ssRNA(-)
HM568048.1,Influenza A virus (A/England/950/2009(H1N1)),Alphainfluenzavirus influenzae,H1N1,,1752,partial,"United Kingdom: England, Aldershot",United Kingdom,Homo sapiens,,"Baillie,G.J., Galiano,M., Agapow,P.M., Myers,R., Chiam,R., Gall,A., Palser,A.L., Watson,S.J., Hedge,J., Underwood,A., Platt,S., McLean,E., Pebody,R.G., Rambaut,A., Green,J., Daniels,R., Pybus,O.G., Kellam,P., Zambon,M., Palser,A., Watson,S., Lennard,N., Moule,S., Ormond,D., Quail,M., Agapow,P.-M., Pybus,O.",20/10/2009,30/6/2011,ssRNA(-)
HM568056.1,Influenza A virus (A/England/1116/2009(H1N1)),Alphainfluenzavirus influenzae,H1N1,,1752,partial,"United Kingdom: England, Windsor",United Kingdom,Homo sapiens,,"Baillie,G.J., Galiano,M., Agapow,P.M., Myers,R., Chiam,R., Gall,A., Palser,A.L., Watson,S.J., Hedge,J., Underwood,A., Platt,S., McLean,E., Pebody,R.G., Rambaut,A., Green,J., Daniels,R., Pybus,O.G., Kellam,P., Zambon,M., Palser,A., Watson,S., Lennard,N., Moule,S., Ormond,D., Quail,M., Agapow,P.-M., Pybus,O.",21/10/2009,30/6/2011,ssRNA(-)
HM568064.1,Influenza A virus (A/England/H094240645/2009(H1N1)),Alphainfluenzavirus influenzae,H1N1,,1752,partial,"United Kingdom: England, Birmingham",United Kingdom,Homo sapiens,,"Baillie,G.J., Galiano,M., Agapow,P.M., Myers,R., Chiam,R., Gall,A., Palser,A.L., Watson,S.J., Hedge,J., Underwood,A., Platt,S., McLean,E., Pebody,R.G., Rambaut,A., Green,J., Daniels,R., Pybus,O.G., Kellam,P., Zambon,M., Palser,A., Watson,S., Lennard,N., Moule,S., Ormond,D., Quail,M., Agapow,P.-M., Pybus,O.",12/10/2009,30/6/2011,ssRNA(-)
HM568072.1,Influenza A virus (A/England/H094220579/2009(H1N1)),Alphainfluenzavirus influenzae,H1N1,,1752,partial,"United Kingdom: England, Huntingdon",United Kingdom,Homo sapiens,,"Baillie,G.J., Galiano,M., Agapow,P.M., Myers,R., Chiam,R., Gall,A., Palser,A.L., Watson,S.J., Hedge,J., Underwood,A., Platt,S., McLean,E., Pebody,R.G., Rambaut,A., Green,J., Daniels,R., Pybus,O.G., Kellam,P., Zambon,M., Palser,A., Watson,S., Lennard,N., Moule,S., Ormond,D., Quail,M., Agapow,P.-M., Pybus,O.",12/10/2009,30/6/2011,ssRNA(-)
HM568080.1,Influenza A virus (A/England/1213/2009(H1N1)),Alphainfluenzavirus influenzae,H1N1,,1752,partial,"United Kingdom: England, Scunthorpe",United Kingdom,Homo sapiens,,"Baillie,G.J., Galiano,M., Agapow,P.M., Myers,R., Chiam,R., Gall,A., Palser,A.L., Watson,S.J., Hedge,J., Underwood,A., Platt,S., McLean,E., Pebody,R.G., Rambaut,A., Green,J., Daniels,R., Pybus,O.G., Kellam,P., Zambon,M., Palser,A., Watson,S., Lennard,N., Moule,S., Ormond,D., Quail,M., Agapow,P.-M., Pybus,O.",28/10/2009,30/6/2011,ssRNA(-)
HM568088.1,Influenza A virus (A/England/H094380096/2009(H1N1)),Alphainfluenzavirus influenzae,H1N1,,1752,partial,"United Kingdom: England, Newcastle-Under-Lyme",United Kingdom,Homo sapiens,,"Baillie,G.J., Galiano,M., Agapow,P.M., Myers,R., Chiam,R., Gall,A., Palser,A.L., Watson,S.J., Hedge,J., Underwood,A., Platt,S., McLean,E., Pebody,R.G., Rambaut,A., Green,J., Daniels,R., Pybus,O.G., Kellam,P., Zambon,M., Palser,A., Watson,S., Lennard,N., Moule,S., Ormond,D., Quail,M., Agapow,P.-M., Pybus,O.",21/10/2009,30/6/2011,ssRNA(-)
HM568096.1,Influenza A virus (A/England/766/2009(H1N1)),Alphainfluenzavirus influenzae,H1N1,,1752,partial,"United Kingdom: England, Aylesbury",United Kingdom,Homo sapiens,,"Baillie,G.J., Galiano,M., Agapow,P.M., Myers,R., Chiam,R., Gall,A., Palser,A.L., Watson,S.J., Hedge,J., Underwood,A., Platt,S., McLean,E., Pebody,R.G., Rambaut,A., Green,J., Daniels,R., Pybus,O.G., Kellam,P., Zambon,M., Palser,A., Watson,S., Lennard,N., Moule,S., Ormond,D., Quail,M., Agapow,P.-M., Pybus,O.",21/10/2009,30/6/2011,ssRNA(-)
HM568104.1,Influenza A virus (A/England/797/2009(H1N1)),Alphainfluenzavirus influenzae,H1N1,,1752,partial,"United Kingdom: England, Liverpool",United Kingdom,Homo sapiens,,"Baillie,G.J., Galiano,M., Agapow,P.M., Myers,R., Chiam,R., Gall,A., Palser,A.L., Watson,S.J., Hedge,J., Underwood,A., Platt,S., McLean,E., Pebody,R.G., Rambaut,A., Green,J., Daniels,R., Pybus,O.G., Kellam,P., Zambon,M., Palser,A., Watson,S., Lennard,N., Moule,S., Ormond,D., Quail,M., Agapow,P.-M., Pybus,O.",26/10/2009,30/6/2011,ssRNA(-)
HM568112.1,Influenza A virus (A/England/798/2009(H1N1)),Alphainfluenzavirus influenzae,H1N1,,1752,partial,"United Kingdom: England, Liverpool",United Kingdom,Homo sapiens,,"Baillie,G.J., Galiano,M., Agapow,P.M., Myers,R., Chiam,R., Gall,A., Palser,A.L., Watson,S.J., Hedge,J., Underwood,A., Platt,S., McLean,E., Pebody,R.G., Rambaut,A., Green,J., Daniels,R., Pybus,O.G., Kellam,P., Zambon,M., Palser,A., Watson,S., Lennard,N., Moule,S., Ormond,D., Quail,M., Agapow,P.-M., Pybus,O.",22/10/2009,30/6/2011,ssRNA(-)
HM568120.1,Influenza A virus (A/England/941/2009(H1N1)),Alphainfluenzavirus influenzae,H1N1,,1752,partial,"United Kingdom: England, London",United Kingdom,Homo sapiens,,"Baillie,G.J., Galiano,M., Agapow,P.M., Myers,R., Chiam,R., Gall,A., Palser,A.L., Watson,S.J., Hedge,J., Underwood,A., Platt,S., McLean,E., Pebody,R.G., Rambaut,A., Green,J., Daniels,R., Pybus,O.G., Kellam,P., Zambon,M., Palser,A., Watson,S., Lennard,N., Moule,S., Ormond,D., Quail,M., Agapow,P.-M., Pybus,O.",2/12/2009,30/6/2011,ssRNA(-)
HM568128.1,Influenza A virus (A/England/938/2009(H1N1)),Alphainfluenzavirus influenzae,H1N1,,1752,partial,"United Kingdom: England, Bristol",United Kingdom,Homo sapiens,,"Baillie,G.J., Galiano,M., Agapow,P.M., Myers,R., Chiam,R., Gall,A., Palser,A.L., Watson,S.J., Hedge,J., Underwood,A., Platt,S., McLean,E., Pebody,R.G., Rambaut,A., Green,J., Daniels,R., Pybus,O.G., Kellam,P., Zambon,M., Palser,A., Watson,S., Lennard,N., Moule,S., Ormond,D., Quail,M., Agapow,P.-M., Pybus,O.",30/12/2009,30/6/2011,ssRNA(-)
HM568136.1,Influenza A virus (A/England/H093780041/2009(H1N1)),Alphainfluenzavirus influenzae,H1N1,,1752,partial,"United Kingdom: England, Workington",United Kingdom,Homo sapiens,,"Baillie,G.J., Galiano,M., Agapow,P.M., Myers,R., Chiam,R., Gall,A., Palser,A.L., Watson,S.J., Hedge,J., Underwood,A., Platt,S., McLean,E., Pebody,R.G., Rambaut,A., Green,J., Daniels,R., Pybus,O.G., Kellam,P., Zambon,M., Palser,A., Watson,S., Lennard,N., Moule,S., Ormond,D., Quail,M., Agapow,P.-M., Pybus,O.",9/9/2009,30/6/2011,ssRNA(-)
HM568144.1,Influenza A virus (A/England/H093780034/2009(H1N1)),Alphainfluenzavirus influenzae,H1N1,,1752,partial,"United Kingdom: England, Peterborough",United Kingdom,Homo sapiens,,"Baillie,G.J., Galiano,M., Agapow,P.M., Myers,R., Chiam,R., Gall,A., Palser,A.L., Watson,S.J., Hedge,J., Underwood,A., Platt,S., McLean,E., Pebody,R.G., Rambaut,A., Green,J., Daniels,R., Pybus,O.G., Kellam,P., Zambon,M., Palser,A., Watson,S., Lennard,N., Moule,S., Ormond,D., Quail,M., Agapow,P.-M., Pybus,O.",10/9/2009,30/6/2011,ssRNA(-)
HM568152.1,Influenza A virus (A/England/H093900113/2009(H1N1)),Alphainfluenzavirus influenzae,H1N1,,1752,partial,"United Kingdom: England, Nottingham",United Kingdom,Homo sapiens,,"Baillie,G.J., Galiano,M., Agapow,P.M., Myers,R., Chiam,R., Gall,A., Palser,A.L., Watson,S.J., Hedge,J., Underwood,A., Platt,S., McLean,E., Pebody,R.G., Rambaut,A., Green,J., Daniels,R., Pybus,O.G., Kellam,P., Zambon,M., Palser,A., Watson,S., Lennard,N., Moule,S., Ormond,D., Quail,M., Agapow,P.-M., Pybus,O.",18/9/2009,30/6/2011,ssRNA(-)
JF713820.1,Influenza A virus (A/swine/QC/368/2009(H1N1)),Alphainfluenzavirus influenzae,H1N1,ASS-09-368,1701,partial,Canada: Quebec,Canada,Sus scrofa,,"Nfon,C.K., Berhane,Y., Hisanaga,T., Zhang,S., Handel,K., Kehler,H., Labrecque,O., Lewis,N.S., Vincent,A.L., Copps,J., Alexandersen,S., Pasick,J., Lewis,N.",8/5/2009,30/6/2011,ssRNA(-)
JF713826.1,Influenza A virus (A/swine/QC/370/2009(H1N1)),Alphainfluenzavirus influenzae,H1N1,ASS-09-370,1700,partial,Canada: Quebec,Canada,Sus scrofa,,"Nfon,C.K., Berhane,Y., Hisanaga,T., Zhang,S., Handel,K., Kehler,H., Labrecque,O., Lewis,N.S., Vincent,A.L., Copps,J., Alexandersen,S., Pasick,J., Lewis,N.",8/5/2009,30/6/2011,ssRNA(-)
JF713834.1,Influenza A virus (A/swine/QC/398/2009(H1N1)),Alphainfluenzavirus influenzae,H1N1,SHT-09-398,1700,partial,Canada: Quebec,Canada,Sus scrofa,,"Nfon,C.K., Berhane,Y., Hisanaga,T., Zhang,S., Handel,K., Kehler,H., Labrecque,O., Lewis,N.S., Vincent,A.L., Copps,J., Alexandersen,S., Pasick,J., Lewis,N.",13/5/2009,30/6/2011,ssRNA(-)
JF713839.1,Influenza A virus (A/swine/QC/410-A/2009(H1N1)),Alphainfluenzavirus influenzae,H1N1,SHT-09-410-A,1700,partial,Canada: Quebec,Canada,Sus scrofa,,"Nfon,C.K., Berhane,Y., Hisanaga,T., Zhang,S., Handel,K., Kehler,H., Labrecque,O., Lewis,N.S., Vincent,A.L., Copps,J., Alexandersen,S., Pasick,J., Lewis,N.",20/5/2009,30/6/2011,ssRNA(-)
JF713842.1,Influenza A virus (A/swine/QC/410-B/2009(H1N1)),Alphainfluenzavirus influenzae,H1N1,SHT-09-410-B,1700,partial,Canada: Quebec,Canada,Sus scrofa,,"Nfon,C.K., Berhane,Y., Hisanaga,T., Zhang,S., Handel,K., Kehler,H., Labrecque,O., Lewis,N.S., Vincent,A.L., Copps,J., Alexandersen,S., Pasick,J., Lewis,N.",20/5/2009,30/6/2011,ssRNA(-)
JF713845.1,Influenza A virus (A/swine/QC/438-B/2009(H1N1)),Alphainfluenzavirus influenzae,H1N1,SHT-09-438-B,1700,partial,Canada: Quebec,Canada,Sus scrofa,,"Nfon,C.K., Berhane,Y., Hisanaga,T., Zhang,S., Handel,K., Kehler,H., Labrecque,O., Lewis,N.S., Vincent,A.L., Copps,J., Alexandersen,S., Pasick,J., Lewis,N.",29/5/2009,30/6/2011,ssRNA(-)
JF713851.1,Influenza A virus (A/swine/QC/1488-2/2009(H1N1)),Alphainfluenzavirus influenzae,H1N1,SHY-09-1488-2,1700,partial,Canada: Quebec,Canada,Sus scrofa,,"Nfon,C.K., Berhane,Y., Hisanaga,T., Zhang,S., Handel,K., Kehler,H., Labrecque,O., Lewis,N.S., Vincent,A.L., Copps,J., Alexandersen,S., Pasick,J., Lewis,N.",5/5/2009,30/6/2011,ssRNA(-)
JF713856.1,Influenza A virus (A/swine/QC/1488-3/2009(H1N1)),Alphainfluenzavirus influenzae,H1N1,SHY-09-1488-3,1700,partial,Canada: Quebec,Canada,Sus scrofa,,"Nfon,C.K., Berhane,Y., Hisanaga,T., Zhang,S., Handel,K., Kehler,H., Labrecque,O., Lewis,N.S., Vincent,A.L., Copps,J., Alexandersen,S., Pasick,J., Lewis,N.",5/5/2009,30/6/2011,ssRNA(-)
JF713859.1,Influenza A virus (A/swine/QC/1488-4/2009(H1N1)),Alphainfluenzavirus influenzae,H1N1,SHY-09-1488-4,1700,partial,Canada: Quebec,Canada,Sus scrofa,,"Nfon,C.K., Berhane,Y., Hisanaga,T., Zhang,S., Handel,K., Kehler,H., Labrecque,O., Lewis,N.S., Vincent,A.L., Copps,J., Alexandersen,S., Pasick,J., Lewis,N.",5/5/2009,30/6/2011,ssRNA(-)
JF713862.1,Influenza A virus (A/swine/QC/1488-5/2009(H1N1)),Alphainfluenzavirus influenzae,H1N1,SHY-09-1488-5,1700,partial,Canada: Quebec,Canada,Sus scrofa,,"Nfon,C.K., Berhane,Y., Hisanaga,T., Zhang,S., Handel,K., Kehler,H., Labrecque,O., Lewis,N.S., Vincent,A.L., Copps,J., Alexandersen,S., Pasick,J., Lewis,N.",5/5/2009,30/6/2011,ssRNA(-)
JF713865.1,Influenza A virus (A/swine/QC/1531-1/2009(H1N1)),Alphainfluenzavirus influenzae,H1N1,SHY-09-1531-1,1700,partial,Canada: Quebec,Canada,Sus scrofa,,"Nfon,C.K., Berhane,Y., Hisanaga,T., Zhang,S., Handel,K., Kehler,H., Labrecque,O., Lewis,N.S., Vincent,A.L., Copps,J., Alexandersen,S., Pasick,J., Lewis,N.",7/5/2009,30/6/2011,ssRNA(-)
JF713868.1,Influenza A virus (A/swine/QC/1531-2/2009(H1N1)),Alphainfluenzavirus influenzae,H1N1,SHY-09-1531-2,1700,partial,Canada: Quebec,Canada,Sus scrofa,,"Nfon,C.K., Berhane,Y., Hisanaga,T., Zhang,S., Handel,K., Kehler,H., Labrecque,O., Lewis,N.S., Vincent,A.L., Copps,J., Alexandersen,S., Pasick,J., Lewis,N.",7/5/2009,30/6/2011,ssRNA(-)
JF713874.1,Influenza A virus (A/swine/QC/1531-3/2009(H1N1)),Alphainfluenzavirus influenzae,H1N1,SHY-09-1531-3,1701,partial,Canada: Quebec,Canada,Sus scrofa,,"Nfon,C.K., Berhane,Y., Hisanaga,T., Zhang,S., Handel,K., Kehler,H., Labrecque,O., Lewis,N.S., Vincent,A.L., Copps,J., Alexandersen,S., Pasick,J., Lewis,N.",7/5/2009,30/6/2011,ssRNA(-)
JF713879.1,Influenza A virus (A/swine/QC/1533-1/2009(H1N1)),Alphainfluenzavirus influenzae,H1N1,SHY-09-1533-1,1700,partial,Canada: Quebec,Canada,Sus scrofa,,"Nfon,C.K., Berhane,Y., Hisanaga,T., Zhang,S., Handel,K., Kehler,H., Labrecque,O., Lewis,N.S., Vincent,A.L., Copps,J., Alexandersen,S., Pasick,J., Lewis,N.",7/5/2009,30/6/2011,ssRNA(-)
